"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000280","GO:0000280","nuclear division","160/4700","453/18860",0.353200883002208,1.41731247945141,5.17959257447725,3.82367616579798e-07,0.000142105800091245,0.000116154521791981,"ACTR3/AGO4/AKAP8L/ANAPC11/ANKLE1/ANKLE2/ANKRD53/ANLN/APC/ARHGEF10/ATM/BANF1/BCCIP/BCL2L11/BMP4/BORA/BROX/BUB1B/BUB3/C1orf146/CAV2/CCDC86/CCNA1/CCNB1/CCNB1IP1/CCNE1/CDC14A/CDC14C/CDC16/CDC20/CDC25B/CDC42/CDKN1B/CDT1/CENPF/CENPS/CEP192/CHAMP1/CHEK1/CHFR/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/CKS2/CUL7/DDX4/DIS3L2/DMRT1/EDN3/EME2/EML3/EML4/EPS8/ERCC4/FGF8/FOXJ2/FZR1/GEN1/GOLGA2/GPR3/HASPIN/HSF1/HSPA1A/IGF2/ING2/INS/KASH5/KAT2B/KATNB1/KIF11/KIF22/KIF25/KIF2A/KIF2C/KIF4B/KIFC1/KLHDC3/KLHDC8B/KMT5A/KNL1/L3MBTL1/LSM14A/MAD1L1/MAD2L2/MAEL/MAPRE1/MCMDC2/MEIOC/MEIOSIN/MIS12/MLH1/MSH4/MSH5/MYBL2/NCAPG/NCAPH/NDEL1/NEK2/NFIA/NIPBL/NPR2/NSMCE2/NUDC/NUSAP1/OBSL1/PHF13/PIBF1/PIN1/PLCB1/PLK1/PPP2R1A/PPP2R2D/PRDM9/PRICKLE1/PSMA8/PSMG2/PTEN/RAB11A/RAD51AP1/RAN/RB1/RCC1/REEP3/RHOA/RMI1/SEH1L/SH2B1/SIRT7/SKA1/SLC25A31/SMARCA5/SMC4/SPAST/SPC25/SPDL1/SPDYA/SPHK1/SPIRE2/SPO11/STAG3/SUN1/SYCE1L/TENT4A/TOM1L1/TOP6BL/TPX2/TRIP13/TTK/TUBG1/TUBG2/UBB/UBE2I/UBE2S/UBXN2B/UHRF1/WNT5A/XRCC3/ZSCAN21",160
"GO:0050803","GO:0050803","regulation of synapse structure or activity","122/4700","329/18860",0.370820668693009,1.48801655564897,5.14469589936573,5.39562543618267e-07,0.000189386452810012,0.000154800809297732,"ABHD17A/ABHD17C/ABI2/ABL1/ADGRB3/AGAP1/AGRN/ANAPC2/ARF4/ARF6/ARHGAP33/ARHGAP44/ASIC1/BAIAP2/CACNA2D3/CAPRIN1/CARMIL3/CBLN1/CC2D1A/CDC20/CDC42/CDK5R1/CHD4/CHMP2B/CLSTN3/CNTNAP1/CRIPT/CTNNA2/CTNNB1/CUX2/CYFIP1/CYFIP2/DAG1/DBN1/DISC1/DLGAP4/DOCK1/DVL1/EFNA1/EIF4G1/EPHB1/EPHB2/EPHB3/ETV5/FARP1/FGFR1/FLRT1/FLRT2/GPR158/GRID2/IL10RA/INS/ITGB1/ITPKA/KIF1A/LIN7B/LRFN2/LRFN3/LRFN4/LRFN5/LRRC24/LRRK2/LRRN1/LRRTM1/LRTM2/MAPK14/MAPRE3/MARK1/MDGA1/MEF2C/MRTFB/NECTIN3/NEDD4L/NEURL1/NEUROD2/NF1/NLGN1/NLGN2/NRP2/NRXN1/NRXN2/NTN1/NTNG2/NTRK1/NTRK2/NUMBL/PAFAH1B1/PDLIM5/PLXNC1/PRICKLE1/PRKCA/PRMT8/PTPN13/PTPRO/RAB17/RAC1/RAC3/RAP2A/RHOA/RTN4RL2/S1PR2/SEMA3F/SETD5/SIPA1L1/SPARC/SRGAP1/SRGAP2/SRGAP2C/ST8SIA2/STRN4/SYNDIG1/SYNGAP1/TANC1/TANC2/TLR2/TUBB/VCP/WNT3A/WNT5A/YWHAZ/ZDHHC17/ZNF804A",122
"GO:1990138","GO:1990138","neuron projection extension","73/4700","174/18860",0.419540229885057,1.68351675226217,5.21845866204265,5.76277643086722e-07,0.000190803019886932,0.000155958683721579,"ABL1/ANAPC2/AUTS2/BMPR2/BSG/CDH4/CLSTN3/CPNE6/CTNNB1/CTTN/CYFIP1/CYFIP2/DDR1/DISC1/DNM2/DRAXIN/DVL1/EDN3/EDNRA/EMX1/FLRT1/GAREM2/GOLGA4/IFRD1/IMPACT/ISLR2/ITGA4/ITGB1/LAMB2/LHX2/LIMK1/MACF1/MAPT/MEGF8/MT3/NDEL1/NEDD4L/NRP2/NTN1/OLFM1/PAFAH1B1/PAK6/PLXNA1/POU4F2/PRICKLE1/PRKCZ/PRKN/RIMS1/RIMS2/RNF157/RUFY3/SEMA3F/SEMA4F/SEMA6D/SLC23A2/SLIT2/SNX32/SPAG6/SSNA1/ST8SIA2/STK11/SYT1/SYT17/TMEM108/TRIM46/TRPV2/TTL/ULK1/UNC13A/VEGFA/WNT3A/WNT5A/ZFYVE27",73
"GO:0030900","GO:0030900","forebrain development","149/4700","419/18860",0.355608591885442,1.4269740516935,5.09205273553056,6.03998163618017e-07,0.000190803019886932,0.000155958683721579,"ADGRG1/ALDH1A3/APAF1/APLP1/ARHGAP35/ARL13B/ATF5/ATOH1/ATP1B2/ATP2B4/B2M/BAX/BCL11B/BLOC1S6/BMERB1/BMP2/BMP4/BMPR1A/BTBD3/CDK5R1/CHD7/CREB1/CTNNB1/DCLK2/DISC1/DIXDC1/DLX1/DRAXIN/DYNC2H1/EFHC1/EFNA2/EIF2B5/EMX1/EMX2/EPHB2/EPHB3/FBXO45/FGF8/FGFR1/FOS/FOXG1/FOXP2/FRS2/GATA2/GDF7/GLI1/GLI2/GSC/GSX1/GSX2/HIF1A/HMGA2/HOOK3/HTR6/HTRA2/ID2/ID4/IGF2BP1/INHBB/ISL1/ITGAM/KCNC1/KDM2B/KDM6B/KIF26A/LHX1/LHX2/LRRK2/LYPD6/MBOAT7/MCPH1/MDGA1/MDK/MYH10/NCOA1/NDEL1/NDST1/NF1/NHLH2/NKX2-1/NOG/NOTCH1/NOTCH2NLC/NOTCH3/NR2E1/NR2F2/NR4A3/NRG3/NRP2/NTRK2/NUMBL/OTX1/PAFAH1B1/PALS1/PHACTR1/PHLPP2/PITX1/PLCB1/PLXNA1/PRDM8/PRKG1/PTEN/RAC1/RAC3/RAN/RAPGEF2/RARB/RAX/RBPJ/RFX4/RHOA/RNF7/RTN4RL2/SALL3/SEMA3E/SHH/SKI/SLIT2/SOX1/SRC/SRD5A1/SRGAP2/SRGAP2C/SUN1/TACC1/TACC2/TACC3/TBR1/TFAP2C/TMEM108/TMEM14B/TP73/TRAPPC9/TSKU/TYRO3/UBB/UNCX/VAX2/VPS13B/WDR62/WNT1/WNT2B/WNT3A/WNT5A/XAB2/XRN2/ZDHHC16/ZIC1/ZMIZ1",149
"GO:0045664","GO:0045664","regulation of neuron differentiation","81/4700","199/18860",0.407035175879397,1.63333689725222,5.17452517752044,6.43030390839468e-07,0.000193460286158274,0.000158130681576864,"ADRA2C/ATOH1/B2M/BCL11B/BEND6/BMP2/BMP4/BNIP2/CDK5R1/CNTN4/CTDSP1/CYB5D2/DISP3/DIXDC1/DLL1/DLX1/DUOXA1/EIF4G1/ESRP1/ETV5/FGFR1/FOXA1/FOXG1/FOXO3/GATA2/GDF11/GDF7/GDPD5/HEY1/HEY2/HMG20A/HMG20B/HOXD3/ID2/ID4/IMPACT/ISL1/ITGB1/KCTD11/LBX1/LRRK2/MEF2C/MEIS1/MIB1/MICOS10-NBL1/MYCN/NBL1/NCOA1/NEUROD2/NKX2-5/NLGN1/NOTCH1/NOTCH3/NR2E1/PBX1/POU4F2/PTBP1/RAB37/RAC1/RAC3/REST/RHOA/SH3GL3/SHH/SHOC2/SOCS2/SOX11/SOX8/TCF12/TCF3/TGIF1/TGIF2/TP73/TRIM32/VWC2/VWC2L/WDR62/WNT3A/ZEB1/ZFHX2/ZFHX3",81
"GO:0007051","GO:0007051","spindle organization","84/4700","209/18860",0.401913875598086,1.61278631782551,5.13224965800356,7.55437894270663e-07,0.000216948028000093,0.000177329105707745,"AFG2B/ANKRD53/ARHGEF10/BCCIP/BORA/CCDC69/CCNB1/CDC20/CENPH/CEP192/CEP63/CEP72/CHD3/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/CLTC/DYNC1H1/EFHC1/EML1/EML3/FAM110A/FSD1/GNAI1/GOLGA2/GPSM2/HSPA1A/KASH5/KATNAL2/KIF11/KIF2A/KIF4B/KIFC1/KIZ/LSM14A/LZTS2/MAPRE1/MAPRE2/MAPRE3/MLH1/MYBL2/NEK2/NEK6/NEK7/NTMT1/NUDC/PARP3/PDE4DIP/PIBF1/PKD1/PLK1/PLK3/PLK5/PPP2R1A/PRICKLE1/PTEN/PTPA/RAB11A/RAE1/RAN/RCC1/RHOA/RNF4/SENP6/SKA1/SPAST/SPC25/SUGT1/TACC1/TACC2/TACC3/TPX2/TTK/TUBB/TUBG1/TUBG2/TUBGCP2/TUBGCP3/TUBGCP4/UHRF1/VCP/WDR62",84
"GO:0140056","GO:0140056","organelle localization by membrane tethering","41/4700","82/18860",0.5,2.0063829787234,5.26165264513433,8.38185341412405e-07,0.000223328054467259,0.000182544015463983,"AHCYL1/ARF6/ATP2A2/BLOC1S6/CALM1/CAV2/CFTR/CPLX2/ESYT3/EXOC3/EXOC6/GNAO1/KCNB1/NDRG4/PACS2/PPFIA3/PSEN2/RAB11A/RAB11FIP3/RAB3IP/RAB8A/RALB/RIMS1/RIMS2/SNPH/STX11/STX12/STX17/STX1A/STX3/STX4/STX5/STXBP1/STXBP2/STXBP3/SYT1/TPRG1L/UNC13A/UNC13B/VAPA/VAPB",41
"GO:0016049","GO:0016049","cell growth","172/4700","499/18860",0.344689378757515,1.38315780497165,4.99754158571224,8.60655341373401e-07,0.000223328054467259,0.000182544015463983,"ABL1/ACVR1B/ADAM15/ANAPC2/ATAD3A/AUTS2/AVP/BAP1/BLTP1/BMPR2/BSG/C8orf44-SGK3/CCAR2/CCDC85B/CDC42/CDC73/CDH4/CDHR2/CDKN1B/CDKN2C/CLSTN3/CPNE6/CREB3/CTNNB1/CTTN/CYFIP1/CYFIP2/CYP27B1/DDR1/DDX49/DISC1/DNM2/DRAXIN/DVL1/EBAG9/EDN3/EDNRA/EGLN2/EIF4G1/EMX1/ENPP1/EPM2A/ERBB2/ESR2/EXOSC2/EXTL3/FBP1/FLRT1/GAREM2/GOLGA4/GSK3A/H3-3A/HSPA1A/HYAL1/IFRD1/IL17RB/IMPACT/ING1/ING5/INS/ISLR2/ITCH/ITGA4/ITGB1/JADE1/JADE2/KAT7/KAZALD1/KDM2B/KIF26A/KMT2D/LAMB2/LHX2/LIMK1/LTBP4/MACF1/MAD2L2/MAP2K5/MAPT/MEG3/MEGF8/MEIS1/MINAR1/MIR199A1/MLST8/MT3/MYOCD/NANOS1/NCBP1/NDEL1/NEDD4L/NPM1/NPR2/NRG1/NRG3/NRP2/NTN1/NUBP1/OLFM1/OSGIN2/PABIR1/PAFAH1B1/PAK6/PARP2/PDLIM5/PHB1/PLXNA1/PML/POU4F2/PRDM11/PRICKLE1/PRKCZ/PRKG1/PRKN/PTCH2/PTPRJ/RASGRP2/RB1/RGMA/RGS2/RIMS1/RIMS2/RND2/RNF157/RPS6KA1/RUFY3/SCGB3A1/SEMA3F/SEMA4F/SEMA6D/SGK3/SH3BP4/SIPA1/SLC23A2/SLIT2/SMAD3/SMAD4/SMARCA2/SMARCA4/SNX32/SOCS2/SORBS2/SPAG6/SPHK1/SPHK2/SSNA1/ST8SIA2/STK11/SUPV3L1/SYT1/SYT17/TAOK2/TCHP/TEAD1/TGFB2/TMEM108/TMEM97/TRIM32/TRIM46/TRPV2/TTL/ULK1/UNC13A/URI1/VEGFA/VGLL4/WNT3A/WNT5A/YAP1/YY1/ZFYVE27/ZNF639",172
"GO:0048568","GO:0048568","embryonic organ development","164/4700","472/18860",0.347457627118644,1.39426613775694,4.99769631686707,8.83697588110396e-07,0.000223328054467259,0.000182544015463983,"ALDH1A3/ANKRD24/ARID2/ARL13B/ASB2/ATOH1/ATP8A2/BBS5/BIRC6/BMI1/BMP4/BMPR1A/CCN1/CDC42/CHD7/CIMAP3/CTNNB1/DLL1/DLX6/DNAAF1/DNAJB6/DVL1/DYNC2I1/ECE1/EDNRA/EFNA1/EN2/EPAS1/EPHB2/FGF8/FGF9/FGFR1/FOXC1/FOXF1/FOXF2/FOXG1/FOXH1/FRS2/FUZ/FZD3/GATA2/GLI1/GLI2/GSC/HEY1/HEY2/HIF1A/HOXA7/HOXB2/HOXB6/HOXB7/HOXC9/HOXD10/HOXD3/HS6ST1/HSF1/HYAL1/ID2/IFT122/IGF2/INSIG1/INSIG2/IRX5/KCNQ1/KCNQ4/KDM2B/KIT/KRT8/LBX1/LHX1/LLGL2/MDFI/MEF2C/MEGF8/MIB1/MICAL2/MTHFD1/MTHFD1L/MYB/MYCN/MYO15A/MYO7A/NAGLU/NCOA1/NDRG4/NDST1/NECTIN3/NIPBL/NKX2-5/NOG/NOTCH1/NR2F2/NR4A3/NTN1/OSR1/OTX1/PAX2/PBX1/PBX3/PBX4/PDGFA/PDGFRA/PDZD7/PHACTR4/PKD1/PKD2/PKDCC/PLK4/PLS1/POLE/PRICKLE1/PTCH1/PTK7/RAC1/RAD23B/RARB/RBBP6/RBPJ/RDH10/REST/RNF207/RPL38/RSPO3/RUNX2/SCRIB/SEC24B/SENP2/SHH/SMAD2/SMAD3/SOBP/SOCS3/SOX11/SOX15/SPARC/SPINT1/SPINT2/ST14/SUFU/TBX2/TEAD1/TEAD4/TFAP2A/TGFB2/TMED2/TRAF3IP1/TRIM28/TULP3/VASH1/VASH2/VAX2/VEGFA/WDR19/WNT1/WNT11/WNT16/WNT3A/WNT5A/WNT9B/YAP1/ZEB1/ZFPM1/ZFPM2/ZIC1",164
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","71/4700","170/18860",0.417647058823529,1.67591989987484,5.10025247553853,1.00078610241125e-06,0.000243191022885934,0.000198779620179336,"AFG2B/ANKRD53/ARHGEF10/BCCIP/BORA/CCNB1/CDC20/CENPA/CENPH/CEP192/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/CLTC/DYNC1H1/EFHC1/EML1/EML3/FAM110A/FSD1/GNAI1/GOLGA2/GPSM1/GPSM2/HSPA1A/HTT/INPPL1/ITGB1/KIF11/KIF2A/KIF4B/KIFC1/LSM14A/MAPRE1/MCPH1/MYBL2/NDEL1/NEK2/NEK6/NUDC/NUSAP1/PAFAH1B1/PARP3/PIBF1/PKD1/PLK1/PLK3/PLK5/PRICKLE1/PTPA/RAB11A/RAE1/RAN/RCC1/RHOA/SPAST/SPC25/SPDL1/TACC1/TACC2/TACC3/TPX2/TTK/TUBG1/TUBG2/UBXN2B/UHRF1/VCP/WDR62",71
"GO:0098813","GO:0098813","nuclear chromosome segregation","119/4700","323/18860",0.368421052631579,1.47838745800672,4.99617858888064,1.08389637326439e-06,0.000253631751343868,0.000207313668898055,"ACTB/ACTL6A/ACTR3/AGO4/AKAP8L/ANAPC11/ANAPC2/ANKRD53/APC/ARHGEF10/ARID1A/ARID1B/ARID2/ATM/BCCIP/BCL7A/BUB1B/BUB3/C1orf146/CCNB1/CCNB1IP1/CCNE1/CDC16/CDC20/CDC42/CDC6/CDT1/CENPF/CEP192/CHAMP1/CHFR/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/DIS3L2/DPF2/DYNC1H1/EML3/EML4/GEN1/GOLGA2/HASPIN/HSPA1A/KASH5/KAT2B/KATNB1/KIF11/KIF22/KIF25/KIF2A/KIF2B/KIF2C/KIF4B/KIFC1/KLHDC8B/KMT5A/KNL1/LSM14A/MAD1L1/MAD2L2/MAEL/MAPRE1/MCMDC2/MEIOC/MIS12/MLH1/MSH4/MSH5/MYBL2/NCAPG/NCAPH/NEK2/NEK6/NIPBL/NSMCE2/NUDC/NUSAP1/PHF13/PIBF1/PLK1/PPP2R1A/PRDM9/PRICKLE1/PSMG2/PTEN/RAB11A/RAN/RB1/RCC1/RHOA/RMI2/SEH1L/SIRT7/SKA1/SMARCA2/SMARCA4/SMARCA5/SMARCD1/SMARCD2/SMC4/SPC25/SPDL1/SPDYA/SPO11/STAG3/SUN1/SYCE1L/TACC3/TENT4A/TPX2/TRIP13/TTK/TTL/TUBG1/TUBG2/UHRF1/XRCC3",119
"GO:0031346","GO:0031346","positive regulation of cell projection organization","132/4700","367/18860",0.359673024523161,1.44328366861847,4.94069120564927,1.30426088983269e-06,0.000294297153641535,0.000240552779154857,"ABI2/ABL1/ACTR3/AGRN/AKIRIN1/ANAPC2/ANLN/APC/ARF6/ARHGAP35/ARHGEF7/ARPC2/ARSB/ATF1/ATP1B2/ATP8A2/AUTS2/BAIAP2/BMPR1A/BMPR2/BRK1/CAMK1D/CAPRIN1/CARMIL1/CARMIL2/CCP110/CDC42/CDC42EP2/CDC42EP4/CDC42EP5/CDH4/CFLAR/CORO1B/CUL7/CUX1/CUX2/CYFIP1/DBN1/DDR1/DEF8/DISC1/DVL1/DVL3/ENTR1/EPHB2/EPS8/EPS8L1/EPS8L2/FES/FGFR1/FUZ/GOLGA4/GPC2/HRAS/HTT/INS/ISLR2/ITGA6/ITPKA/KAT2B/KATNB1/KIT/LIMK1/LRRC7/MACF1/MAGI2/MAPRE3/MAPT/MARK2/MARK4/MDK/MEGF8/NCK1/NDEL1/NDRG4/NEURL1/NLGN1/NTN1/NTRK1/NTRK2/NUMBL/OBSL1/OCLN/PAFAH1B1/PALM/PIK3CA/PLCE1/PLEKHM1/PLK5/PLXNC1/PLXND1/POU4F2/PPP2R5B/PTK7/RAB11A/RAB11FIP3/RAB8B/RAC1/RAP2A/RAPGEF2/RET/RGMA/RGS2/RHOQ/RND2/ROBO3/RREB1/RUFY3/SCARF1/SCN1B/SEPTIN9/SERPINF1/SF3A2/SHOC2/SKIL/SLIT2/SMAD1/SRC/SS18L1/STK11/TBC1D24/TENM2/TENM3/TMEM106B/TRAK1/TRPV2/VEGFA/WNT1/WNT3A/WNT5A/ZFYVE27/ZNF804A",132
"GO:0072659","GO:0072659","protein localization to plasma membrane","110/4700","295/18860",0.372881355932203,1.49628561125135,4.94961988388826,1.40734879922815e-06,0.00030660792115598,0.000250615361488685,"ACSL3/ACTB/AKAP5/AKT2/ANK3/AP2M1/APPL1/ARF6/ARFRP1/ARHGAP44/ATP1B1/ATP1B3/ATP2B4/ATP2C1/ATP2C2/BAG4/BSG/CACNB2/CACNB3/CLTC/CNPY4/CNST/COMMD1/CSK/DENND4C/DPP10/DPP6/EFR3A/EFR3B/EHD2/EHD3/EPHB2/EPM2A/FCHO2/FRMD8/GOLGA4/GOLGA7/GPR158/IKBKB/INS/ITGB1/KCNB1/KCNB2/KCNIP3/KRT18/LAMA5/LDLRAP1/LGALS3/LRP1/LRRC7/LYPLAL1/MACF1/NHERF2/NKD2/NRXN1/NSF/NSG1/PACS1/PACS2/PALM/PALS1/PDPK1/PHAF1/PIP5K1A/PKDCC/PKP3/PLEKHF1/PLS1/PPFIA1/PPP2R5A/PRAM1/PRKCE/PRKCH/PRKCZ/PTCH1/RAB10/RAB11A/RAB11FIP3/RAB26/RAB8A/RAC1/RAMP1/RAPGEF2/RER1/RHBDF2/RHOQ/SCP2/SCRIB/SORL1/SPTBN1/SPTBN4/SQSTM1/STAC/STX3/STX4/STXBP1/SYS1/TMED2/TNFRSF1A/TRARG1/TSPAN14/TTC7A/TTC7B/WNK1/WNT3A/ZDHHC22/ZDHHC23/ZDHHC5/ZDHHC7/ZFYVE27",110
"GO:0048663","GO:0048663","neuron fate commitment","39/4700","78/18860",0.5,2.0063829787234,5.13116876122118,1.54134865193507e-06,0.000324608026097525,0.00026532829776819,"ATOH1/BCL11B/BMP4/CDC42/CTNNB1/DLL1/DLX1/ESRP1/FEV/FOXA1/FOXG1/GATA2/GLI2/GSX1/GSX2/HOXD10/ID2/ISL1/LBX1/LMO4/MNX1/NFIA/NKX2-1/NOTCH1/NOTCH3/OLIG3/PAX7/PRDM12/PTF1A/RBPJ/SHH/SMAD4/SOX1/SUFU/TBR1/TFAP2C/TGFB2/WNT1/ZDHHC16",39
"GO:0014855","GO:0014855","striated muscle cell proliferation","42/4700","87/18860",0.482758620689655,1.93719735876742,5.04778065320673,2.02901296001661e-06,0.000413525931657579,0.000338008067295127,"ABL1/AKIRIN1/ARID2/BMPR1A/CAV2/CCNB1/CFLAR/DIPK2A/EPHB1/FES/FGF9/FGFR1/FOS/FOXC1/GATA6/GLI1/HEY2/JAK2/JARID2/KCNK2/MAPK14/MEF2C/MIR199A1/MYB/MYH10/NDRG4/NKX2-5/NOG/NOTCH1/NRG1/PIM1/RBPJ/SHH/SKI/SMAD1/SUGT1/TBX2/TGFB2/TP73/VGLL4/YAP1/ZFPM2",42
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","77/4700","192/18860",0.401041666666667,1.60928634751773,4.88877216106146,2.36091845399762e-06,0.000456483193788476,0.000373120499279629,"AKAP8L/ANAPC11/ANKRD53/APC/ARHGEF10/ATM/BCCIP/BUB1B/BUB3/CCNB1/CDC16/CDC20/CDT1/CENPF/CEP192/CHAMP1/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/DIS3L2/EML3/EML4/GEN1/GOLGA2/HASPIN/HSPA1A/KAT2B/KATNB1/KIF11/KIF22/KIF25/KIF2A/KIF2C/KIF4B/KIFC1/KMT5A/KNL1/LSM14A/MAD1L1/MAD2L2/MAPRE1/MIS12/MYBL2/NCAPG/NCAPH/NEK2/NIPBL/NSMCE2/NUDC/NUSAP1/PHF13/PIBF1/PLK1/PPP2R1A/PRICKLE1/PSMG2/RAB11A/RAN/RB1/RCC1/RHOA/SEH1L/SKA1/SMARCA5/SMC4/SPC25/SPDL1/TENT4A/TPX2/TRIP13/TTK/TUBG1/TUBG2/UHRF1/XRCC3",77
"GO:0007052","GO:0007052","mitotic spindle organization","59/4700","137/18860",0.430656934306569,1.72812548532381,4.92782673788743,2.46594738517794e-06,0.000456483193788476,0.000373120499279629,"AFG2B/ANKRD53/ARHGEF10/BCCIP/BORA/CCNB1/CDC20/CENPH/CEP192/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/CLTC/DYNC1H1/EFHC1/EML1/EML3/FAM110A/FSD1/GNAI1/GOLGA2/GPSM2/HSPA1A/KIF11/KIF2A/KIF4B/KIFC1/LSM14A/MYBL2/NEK2/NEK6/NUDC/PARP3/PIBF1/PKD1/PLK1/PLK3/PLK5/PRICKLE1/PTPA/RAB11A/RAE1/RAN/RCC1/RHOA/SPAST/SPC25/TACC1/TACC2/TACC3/TPX2/TTK/TUBG1/TUBG2/UHRF1/VCP/WDR62",59
"GO:0072163","GO:0072163","mesonephric epithelium development","46/4700","99/18860",0.464646464646465,1.86451751558135,4.96866864225847,2.58771496396169e-06,0.000456483193788476,0.000373120499279629,"ADAMTS16/ARG2/BASP1/BMP2/BMP4/BMPER/CRLF1/CTNNB1/EPCAM/FGF8/FGFR1/FOXC1/GDF11/GREM1/GZF1/HOXB7/HS2ST1/HS3ST3A1/KIF26B/LAMA5/LHX1/LZTS2/NOG/NPNT/OSR1/PAX2/PBX1/PKD1/PKD2/PTCH1/RARB/RET/SHH/SLIT2/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SOX8/VEGFA/WNT1/WNT11/WNT2B/WNT9B",46
"GO:0072164","GO:0072164","mesonephric tubule development","46/4700","99/18860",0.464646464646465,1.86451751558135,4.96866864225847,2.58771496396169e-06,0.000456483193788476,0.000373120499279629,"ADAMTS16/ARG2/BASP1/BMP2/BMP4/BMPER/CRLF1/CTNNB1/EPCAM/FGF8/FGFR1/FOXC1/GDF11/GREM1/GZF1/HOXB7/HS2ST1/HS3ST3A1/KIF26B/LAMA5/LHX1/LZTS2/NOG/NPNT/OSR1/PAX2/PBX1/PKD1/PKD2/PTCH1/RARB/RET/SHH/SLIT2/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SOX8/VEGFA/WNT1/WNT11/WNT2B/WNT9B",46
"GO:0060038","GO:0060038","cardiac muscle cell proliferation","33/4700","63/18860",0.523809523809524,2.10192502532928,5.04724844385992,2.60104383925057e-06,0.000456483193788476,0.000373120499279629,"ABL1/ARID2/BMPR1A/CCNB1/DIPK2A/FES/FGF9/FGFR1/FOXC1/GATA6/GLI1/HEY2/JARID2/KCNK2/MAPK14/MEF2C/MIR199A1/MYH10/NDRG4/NKX2-5/NOG/NOTCH1/NRG1/PIM1/RBPJ/SKI/SMAD1/TBX2/TGFB2/TP73/VGLL4/YAP1/ZFPM2",33
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","124/4700","345/18860",0.359420289855072,1.4422695035461,4.77651686779392,2.80815311930773e-06,0.000479511119129358,0.00039194307833069,"ACE/AGTRAP/AHCYL1/AKT2/ALAS1/AP3S1/APC/APPL1/ASS1/BAIAP2/CACNA2D3/CAPN10/CAV1/CAV2/CDC6/CFLAR/CPEB2/CREB1/CRHR2/CSK/CTSD/CUL7/CYP11B1/DENND4C/DNAI1/EDNRA/ENPP1/ERFE/FAM114A1/FAT1/FBP1/FER/FOS/GAB1/GCGR/GCK/GHR/GKAP1/GNAS/GSK3A/GSTP1/HDAC9/HRAS/HSF1/IGF1R/IGF2/INHBB/INS/INSIG1/INSIG2/ITGB3/JAK2/JAK3/KANK1/KAT2B/KLF11/KLF2/KLF3/KLF5/LEP/LEPROTL1/LPIN1/LPIN3/MDM2/MYO1C/NCK1/NCOA1/NDEL1/NFKB1/NR4A1/NR4A3/PCK2/PCSK9/PDE3B/PDK2/PDPK1/PIK3CA/PIP4K2A/PIP4K2B/PIP4K2C/PLCB1/POU4F2/PPARG/PRKCA/PRKCB/PRKCD/PRKCZ/PRKDC/PTPRE/PTPRJ/RAB10/RAB8A/RAC1/RAP1GDS1/RB1/RELA/RHOQ/RNF7/RPS6KB1/SHOC2/SIK2/SLC22A12/SLC27A4/SLC2A4/SLC39A14/SOCS2/SOCS3/SORL1/SRC/SRD5A1/SREBF1/SRSF5/STAT5A/STAT6/STXBP4/TOP1/TRARG1/TRIB3/TSC2/TSHR/WDTC1/WNT1/ZDHHC7/ZNF592",124
"GO:0032495","GO:0032495","response to muramyl dipeptide","16/4700","22/18860",0.727272727272727,2.9183752417795,5.18685536068817,3.28875235650908e-06,0.000546798352326958,0.000446942356261318,"CARD9/CHMP5/ERBIN/INAVA/IRF5/MAPK14/NAGK/NLRP1/NOD1/NOD2/NOTCH1/RELA/RIPK2/TRIM41/VIM/ZDHHC5",16
